,total_rent,living_space,nr_of_rooms,building_type,age_of_building,zip_code,region,street,latitude,longitude
725,4610,180,,Erdgeschosswohnung,,60322,"Frankfurt am Main, Nordend-West",,50.1249136,8.67795
726,4610,180,,Erdgeschosswohnung,,60322,"Frankfurt am Main, Nordend-West",,50.1249136,8.67795
727,3460,195,4.0,Maisonette,114.0,60322,"Frankfurt, Nordend-West",Sömmerringstraße -,50.1238415,8.6811074
728,3460,195,4.0,Maisonette,114.0,60322,"Frankfurt, Nordend-West",Sömmerringstraße -,50.1238415,8.6811074
729,3460,195,4.0,Maisonette,114.0,60322,"Frankfurt, Nordend-West",Sömmerringstraße -,50.1238415,8.6811074
730,3460,195,4.0,Maisonette,114.0,60322,"Frankfurt, Nordend-West",Sömmerringstraße -,50.1238415,8.6811074
731,3460,195,4.0,Maisonette,114.0,60322,"Frankfurt, Nordend-West",Sömmerringstraße -,50.1238415,8.6811074
732,1655,76,2.0,Etagenwohnung,1.0,60599,"Frankfurt am Main, Sachsenhausen-Süd",Wendelsweg 60,50.0984017,8.6962878
733,1655,76,2.0,Etagenwohnung,1.0,60599,"Frankfurt am Main, Sachsenhausen-Süd",Wendelsweg 60,50.0984017,8.6962878
734,1655,76,2.0,Etagenwohnung,1.0,60599,"Frankfurt am Main, Sachsenhausen-Süd",Wendelsweg 60,50.0984017,8.6962878
735,2100,90,3.0,Etagenwohnung,1.0,60599,"Frankfurt, Sachsenhausen-Süd",Hainer Weg 80,50.0972062,8.693573
736,2100,90,3.0,Etagenwohnung,1.0,60599,"Frankfurt, Sachsenhausen-Süd",Hainer Weg 80,50.0972062,8.693573
737,1440,107,3.0,Etagenwohnung,,61184,"Karben, Wetteraukreis",,50.2313417,8.7717673
738,1440,107,3.0,Etagenwohnung,,61184,"Karben, Wetteraukreis",,50.2313417,8.7717673
739,1440,107,3.0,Etagenwohnung,,61184,"Karben, Wetteraukreis",,50.2313417,8.7717673
740,1440,107,3.0,Etagenwohnung,,61184,"Karben, Wetteraukreis",,50.2313417,8.7717673
741,2180,127,4.0,Etagenwohnung,0.0,65843,"Sulzbach, Sulzbach (Taunus)",,50.1198669,8.5240684
742,2180,127,4.0,Etagenwohnung,0.0,65843,"Sulzbach, Sulzbach (Taunus)",,50.1198669,8.5240684
743,2180,127,4.0,Etagenwohnung,0.0,65843,"Sulzbach, Sulzbach (Taunus)",,50.1198669,8.5240684
744,2180,127,4.0,Etagenwohnung,0.0,65843,"Sulzbach, Sulzbach (Taunus)",,50.1198669,8.5240684
745,2180,127,4.0,Etagenwohnung,0.0,65843,"Sulzbach, Sulzbach (Taunus)",,50.1198669,8.5240684
746,972,64,2.0,Etagenwohnung,7.0,64295,"Darmstadt, Darmstadt-Nord",Berliner Allee 8,49.8707419,8.6360428
747,972,64,2.0,Etagenwohnung,7.0,64295,"Darmstadt, Darmstadt-Nord",Berliner Allee 8,49.8707419,8.6360428
748,972,64,2.0,Etagenwohnung,7.0,64295,"Darmstadt, Darmstadt-Nord",Berliner Allee 8,49.8707419,8.6360428
749,972,64,2.0,Etagenwohnung,7.0,64295,"Darmstadt, Darmstadt-Nord",Berliner Allee 8,49.8707419,8.6360428
750,972,64,2.0,Etagenwohnung,7.0,64295,"Darmstadt, Darmstadt-Nord",Berliner Allee 8,49.8707419,8.6360428
751,1250,56,2.0,Etagenwohnung,3.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 30,50.0809846,8.6229756
752,1250,56,2.0,Etagenwohnung,3.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 30,50.0809846,8.6229756
753,1250,56,2.0,Etagenwohnung,3.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 30,50.0809846,8.6229756
754,1195,90,3.0,Etagenwohnung,44.0,60529,"Frankfurt, Schwanheim",,50.0829548,8.5789168
755,1195,90,3.0,Etagenwohnung,44.0,60529,"Frankfurt, Schwanheim",,50.0829548,8.5789168
756,1195,90,3.0,Etagenwohnung,44.0,60529,"Frankfurt, Schwanheim",,50.0829548,8.5789168
757,1195,90,3.0,Etagenwohnung,44.0,60529,"Frankfurt, Schwanheim",,50.0829548,8.5789168
758,1195,90,3.0,Etagenwohnung,44.0,60529,"Frankfurt, Schwanheim",,50.0829548,8.5789168
759,1195,90,3.0,Etagenwohnung,44.0,60529,"Frankfurt, Schwanheim",,50.0829548,8.5789168
760,1495,103,4.0,Etagenwohnung,0.0,61449,"Steinbach, Steinbach (Taunus)",Berlinerstr. 39,50.1670596,8.5821695
761,1495,103,4.0,Etagenwohnung,0.0,61449,"Steinbach, Steinbach (Taunus)",Berlinerstr. 39,50.1670596,8.5821695
762,1495,103,4.0,Etagenwohnung,0.0,61449,"Steinbach, Steinbach (Taunus)",Berlinerstr. 39,50.1670596,8.5821695
763,1495,103,4.0,Etagenwohnung,0.0,61449,"Steinbach, Steinbach (Taunus)",Berlinerstr. 39,50.1670596,8.5821695
764,1495,103,4.0,Etagenwohnung,0.0,61449,"Steinbach, Steinbach (Taunus)",Berlinerstr. 39,50.1670596,8.5821695
765,775,20,1.0,Etagenwohnung,8.0,60487,"Frankfurt, Bockenheim",Salvador-Allende-Straße X,50.122509,8.6350992
766,775,20,1.0,Etagenwohnung,8.0,60487,"Frankfurt, Bockenheim",Salvador-Allende-Straße X,50.122509,8.6350992
767,775,20,1.0,Etagenwohnung,8.0,60487,"Frankfurt, Bockenheim",Salvador-Allende-Straße X,50.122509,8.6350992
768,775,20,1.0,Etagenwohnung,8.0,60487,"Frankfurt, Bockenheim",Salvador-Allende-Straße X,50.122509,8.6350992
769,775,20,1.0,Etagenwohnung,8.0,60487,"Frankfurt, Bockenheim",Salvador-Allende-Straße X,50.122509,8.6350992
770,775,20,1.0,Etagenwohnung,8.0,60487,"Frankfurt, Bockenheim",Salvador-Allende-Straße X,50.122509,8.6350992
771,1749,111,5.0,,0.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 62,50.0805613,8.6367016
772,1749,111,5.0,,0.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 62,50.0805613,8.6367016
773,1749,111,5.0,,0.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 62,50.0805613,8.6367016
774,1749,111,5.0,,0.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 62,50.0805613,8.6367016
775,1749,111,5.0,,0.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 62,50.0805613,8.6367016
776,1749,111,5.0,,0.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 62,50.0805613,8.6367016
777,1685,95,3.0,Etagenwohnung,-1.0,60326,"Frankfurt, Gallusviertel",,50.1038405,8.6431009
778,1685,95,3.0,Etagenwohnung,-1.0,60326,"Frankfurt, Gallusviertel",,50.1038405,8.6431009
779,1685,95,3.0,Etagenwohnung,-1.0,60326,"Frankfurt, Gallusviertel",,50.1038405,8.6431009
780,1685,95,3.0,Etagenwohnung,-1.0,60326,"Frankfurt, Gallusviertel",,50.1038405,8.6431009
781,1685,95,3.0,Etagenwohnung,-1.0,60326,"Frankfurt, Gallusviertel",,50.1038405,8.6431009
782,1685,95,3.0,Etagenwohnung,-1.0,60326,"Frankfurt, Gallusviertel",,50.1038405,8.6431009
783,1685,95,3.0,Etagenwohnung,-1.0,60326,"Frankfurt, Gallusviertel",,50.1038405,8.6431009
784,1350,58,2.0,Etagenwohnung,3.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 30,50.0809846,8.6229756
785,1350,58,2.0,Etagenwohnung,3.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 30,50.0809846,8.6229756
786,1350,58,2.0,Etagenwohnung,3.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 30,50.0809846,8.6229756
787,2280,122,3.0,Etagenwohnung,46.0,60320,"Frankfurt, Dornbusch, Frankfurt am Main",Ebersheimstraße 13,50.1396782,8.6764482
788,2280,122,3.0,Etagenwohnung,46.0,60320,"Frankfurt, Dornbusch, Frankfurt am Main",Ebersheimstraße 13,50.1396782,8.6764482
789,2280,122,3.0,Etagenwohnung,46.0,60320,"Frankfurt, Dornbusch, Frankfurt am Main",Ebersheimstraße 13,50.1396782,8.6764482
790,2280,122,3.0,Etagenwohnung,46.0,60320,"Frankfurt, Dornbusch, Frankfurt am Main",Ebersheimstraße 13,50.1396782,8.6764482
791,2280,122,3.0,Etagenwohnung,46.0,60320,"Frankfurt, Dornbusch, Frankfurt am Main",Ebersheimstraße 13,50.1396782,8.6764482
792,2280,122,3.0,Etagenwohnung,46.0,60320,"Frankfurt, Dornbusch, Frankfurt am Main",Ebersheimstraße 13,50.1396782,8.6764482
793,1336,82,3.0,Etagenwohnung,23.0,61118,"Bad Vilbel, Wetteraukreis",,50.1804837,8.7410776
794,1336,82,3.0,Etagenwohnung,23.0,61118,"Bad Vilbel, Wetteraukreis",,50.1804837,8.7410776
795,1336,82,3.0,Etagenwohnung,23.0,61118,"Bad Vilbel, Wetteraukreis",,50.1804837,8.7410776
796,1336,82,3.0,Etagenwohnung,23.0,61118,"Bad Vilbel, Wetteraukreis",,50.1804837,8.7410776
797,1336,82,3.0,Etagenwohnung,23.0,61118,"Bad Vilbel, Wetteraukreis",,50.1804837,8.7410776
798,1336,82,3.0,Etagenwohnung,23.0,61118,"Bad Vilbel, Wetteraukreis",,50.1804837,8.7410776
799,4960,164,5.0,Etagenwohnung,19.0,60313,"Frankfurt am Main, Innenstadt",Stephanstraße 18,50.1172553,8.6815627
800,4960,164,5.0,Etagenwohnung,19.0,60313,"Frankfurt am Main, Innenstadt",Stephanstraße 18,50.1172553,8.6815627
801,4960,164,5.0,Etagenwohnung,19.0,60313,"Frankfurt am Main, Innenstadt",Stephanstraße 18,50.1172553,8.6815627
802,4960,164,5.0,Etagenwohnung,19.0,60313,"Frankfurt am Main, Innenstadt",Stephanstraße 18,50.1172553,8.6815627
803,4960,164,5.0,Etagenwohnung,19.0,60313,"Frankfurt am Main, Innenstadt",Stephanstraße 18,50.1172553,8.6815627
804,4960,164,5.0,Etagenwohnung,19.0,60313,"Frankfurt am Main, Innenstadt",Stephanstraße 18,50.1172553,8.6815627
805,990,45,2.0,Dachgeschoss,119.0,65929,"Frankfurt - Nied, Frankfurt am Main",Schmidtbornstraße 000,50.1015472,8.5694409
806,990,45,2.0,Dachgeschoss,119.0,65929,"Frankfurt - Nied, Frankfurt am Main",Schmidtbornstraße 000,50.1015472,8.5694409
807,990,45,2.0,Dachgeschoss,119.0,65929,"Frankfurt - Nied, Frankfurt am Main",Schmidtbornstraße 000,50.1015472,8.5694409
808,990,45,2.0,Dachgeschoss,119.0,65929,"Frankfurt - Nied, Frankfurt am Main",Schmidtbornstraße 000,50.1015472,8.5694409
809,990,45,2.0,Dachgeschoss,119.0,65929,"Frankfurt - Nied, Frankfurt am Main",Schmidtbornstraße 000,50.1015472,8.5694409
810,9350,312,5.0,Penthouse,17.0,60323,"Frankfurt am Main, Westend-Süd",,50.1152448,8.6622696
811,9350,312,5.0,Penthouse,17.0,60323,"Frankfurt am Main, Westend-Süd",,50.1152448,8.6622696
812,9350,312,5.0,Penthouse,17.0,60323,"Frankfurt am Main, Westend-Süd",,50.1152448,8.6622696
813,9350,312,5.0,Penthouse,17.0,60323,"Frankfurt am Main, Westend-Süd",,50.1152448,8.6622696
814,9350,312,5.0,Penthouse,17.0,60323,"Frankfurt am Main, Westend-Süd",,50.1152448,8.6622696
815,9350,312,5.0,Penthouse,17.0,60323,"Frankfurt am Main, Westend-Süd",,50.1152448,8.6622696
816,2650,220,6.0,Etagenwohnung,11.0,64283,"Darmstadt, Darmstadt-Mitte",Karlstraße 34,49.8674845,8.6560931
817,2650,220,6.0,Etagenwohnung,11.0,64283,"Darmstadt, Darmstadt-Mitte",Karlstraße 34,49.8674845,8.6560931
818,2650,220,6.0,Etagenwohnung,11.0,64283,"Darmstadt, Darmstadt-Mitte",Karlstraße 34,49.8674845,8.6560931
819,930,52,2.0,Etagenwohnung,38.0,64283,"Darmstadt, Darmstadt-Mitte",Neckarstraße 20,49.8693575,8.6459322
820,930,52,2.0,Etagenwohnung,38.0,64283,"Darmstadt, Darmstadt-Mitte",Neckarstraße 20,49.8693575,8.6459322
821,930,52,2.0,Etagenwohnung,38.0,64283,"Darmstadt, Darmstadt-Mitte",Neckarstraße 20,49.8693575,8.6459322
822,1647,102,4.0,Etagenwohnung,3.0,60438,"Frankfurt, Riedberg",Wolfgang-Bangert-Straße 2,50.1749404,8.6246661
823,1647,102,4.0,Etagenwohnung,3.0,60438,"Frankfurt, Riedberg",Wolfgang-Bangert-Straße 2,50.1749404,8.6246661
824,1647,102,4.0,Etagenwohnung,3.0,60438,"Frankfurt, Riedberg",Wolfgang-Bangert-Straße 2,50.1749404,8.6246661
825,1647,102,4.0,Etagenwohnung,3.0,60438,"Frankfurt, Riedberg",Wolfgang-Bangert-Straße 2,50.1749404,8.6246661
826,1647,102,4.0,Etagenwohnung,3.0,60438,"Frankfurt, Riedberg",Wolfgang-Bangert-Straße 2,50.1749404,8.6246661
827,1647,102,4.0,Etagenwohnung,3.0,60438,"Frankfurt, Riedberg",Wolfgang-Bangert-Straße 2,50.1749404,8.6246661
828,1266,52,,Etagenwohnung,3.0,60594,"Frankfurt am Main, Sachsenhausen-Nord",Walter-Kolb-Straße 13a,50.1050813,8.6851185
829,1266,52,,Etagenwohnung,3.0,60594,"Frankfurt am Main, Sachsenhausen-Nord",Walter-Kolb-Straße 13a,50.1050813,8.6851185
830,1266,52,,Etagenwohnung,3.0,60594,"Frankfurt am Main, Sachsenhausen-Nord",Walter-Kolb-Straße 13a,50.1050813,8.6851185
831,1266,52,,Etagenwohnung,3.0,60594,"Frankfurt am Main, Sachsenhausen-Nord",Walter-Kolb-Straße 13a,50.1050813,8.6851185
832,1266,52,,Etagenwohnung,3.0,60594,"Frankfurt am Main, Sachsenhausen-Nord",Walter-Kolb-Straße 13a,50.1050813,8.6851185
833,1266,52,,Etagenwohnung,3.0,60594,"Frankfurt am Main, Sachsenhausen-Nord",Walter-Kolb-Straße 13a,50.1050813,8.6851185
834,1736,117,4.0,Etagenwohnung,9.0,60438,"Frankfurt am Main, Riedberg",Arthur-von-Weinberg-Straße 10,50.1771605,8.6243752
835,1736,117,4.0,Etagenwohnung,9.0,60438,"Frankfurt am Main, Riedberg",Arthur-von-Weinberg-Straße 10,50.1771605,8.6243752
836,1736,117,4.0,Etagenwohnung,9.0,60438,"Frankfurt am Main, Riedberg",Arthur-von-Weinberg-Straße 10,50.1771605,8.6243752
837,1736,117,4.0,Etagenwohnung,9.0,60438,"Frankfurt am Main, Riedberg",Arthur-von-Weinberg-Straße 10,50.1771605,8.6243752
838,1736,117,4.0,Etagenwohnung,9.0,60438,"Frankfurt am Main, Riedberg",Arthur-von-Weinberg-Straße 10,50.1771605,8.6243752
839,1736,117,4.0,Etagenwohnung,9.0,60438,"Frankfurt am Main, Riedberg",Arthur-von-Weinberg-Straße 10,50.1771605,8.6243752
840,1394,82,2.0,Erdgeschosswohnung,58.0,64287,"Darmstadt, Darmstadt-Ost",Roßdörfer Straße 84,49.8691675,8.6715036
841,1394,82,2.0,Erdgeschosswohnung,58.0,64287,"Darmstadt, Darmstadt-Ost",Roßdörfer Straße 84,49.8691675,8.6715036
842,1394,82,2.0,Erdgeschosswohnung,58.0,64287,"Darmstadt, Darmstadt-Ost",Roßdörfer Straße 84,49.8691675,8.6715036
843,1394,82,2.0,Erdgeschosswohnung,58.0,64287,"Darmstadt, Darmstadt-Ost",Roßdörfer Straße 84,49.8691675,8.6715036
844,1394,82,2.0,Erdgeschosswohnung,58.0,64287,"Darmstadt, Darmstadt-Ost",Roßdörfer Straße 84,49.8691675,8.6715036
845,1394,82,2.0,Erdgeschosswohnung,58.0,64287,"Darmstadt, Darmstadt-Ost",Roßdörfer Straße 84,49.8691675,8.6715036
846,1742,85,3.0,Etagenwohnung,14.0,60598,"Frankfurt (Sachsenhausen), Sachsenhausen-Süd",,50.0922024,8.6909184
847,1742,85,3.0,Etagenwohnung,14.0,60598,"Frankfurt (Sachsenhausen), Sachsenhausen-Süd",,50.0922024,8.6909184
848,1742,85,3.0,Etagenwohnung,14.0,60598,"Frankfurt (Sachsenhausen), Sachsenhausen-Süd",,50.0922024,8.6909184
849,1742,85,3.0,Etagenwohnung,14.0,60598,"Frankfurt (Sachsenhausen), Sachsenhausen-Süd",,50.0922024,8.6909184
850,1289,88,3.0,,8.0,60437,"Frankfurt am Main, Kalbach",An der Bergstraße 29 a,50.1865737,8.633757
851,1289,88,3.0,,8.0,60437,"Frankfurt am Main, Kalbach",An der Bergstraße 29 a,50.1865737,8.633757
852,1289,88,3.0,,8.0,60437,"Frankfurt am Main, Kalbach",An der Bergstraße 29 a,50.1865737,8.633757
853,1289,88,3.0,,8.0,60437,"Frankfurt am Main, Kalbach",An der Bergstraße 29 a,50.1865737,8.633757
854,1289,88,3.0,,8.0,60437,"Frankfurt am Main, Kalbach",An der Bergstraße 29 a,50.1865737,8.633757
855,1289,88,3.0,,8.0,60437,"Frankfurt am Main, Kalbach",An der Bergstraße 29 a,50.1865737,8.633757
856,1770,85,3.0,Etagenwohnung,1.0,60433,"Frankfurt am Main / Eschersheim, Frankfurt am Main",Thielenstraße 13-15,50.1586012,8.6559723
857,1770,85,3.0,Etagenwohnung,1.0,60433,"Frankfurt am Main / Eschersheim, Frankfurt am Main",Thielenstraße 13-15,50.1586012,8.6559723
858,1770,85,3.0,Etagenwohnung,1.0,60433,"Frankfurt am Main / Eschersheim, Frankfurt am Main",Thielenstraße 13-15,50.1586012,8.6559723
859,1770,85,3.0,Etagenwohnung,1.0,60433,"Frankfurt am Main / Eschersheim, Frankfurt am Main",Thielenstraße 13-15,50.1586012,8.6559723
860,1770,85,3.0,Etagenwohnung,1.0,60433,"Frankfurt am Main / Eschersheim, Frankfurt am Main",Thielenstraße 13-15,50.1586012,8.6559723
861,1816,120,4.0,Etagenwohnung,9.0,60438,"Frankfurt am Main, Riedberg",Robert-Koch-Allee 25,50.1775362,8.6253891
862,1816,120,4.0,Etagenwohnung,9.0,60438,"Frankfurt am Main, Riedberg",Robert-Koch-Allee 25,50.1775362,8.6253891
863,1816,120,4.0,Etagenwohnung,9.0,60438,"Frankfurt am Main, Riedberg",Robert-Koch-Allee 25,50.1775362,8.6253891
864,1816,120,4.0,Etagenwohnung,9.0,60438,"Frankfurt am Main, Riedberg",Robert-Koch-Allee 25,50.1775362,8.6253891
865,1816,120,4.0,Etagenwohnung,9.0,60438,"Frankfurt am Main, Riedberg",Robert-Koch-Allee 25,50.1775362,8.6253891
866,1816,120,4.0,Etagenwohnung,9.0,60438,"Frankfurt am Main, Riedberg",Robert-Koch-Allee 25,50.1775362,8.6253891
867,895,87,3.0,Etagenwohnung,44.0,63457,"Hanau, Main-Kinzig-Kreis",John-F.-Kennedy-Str. 26,50.1045059,8.9658201
868,895,87,3.0,Etagenwohnung,44.0,63457,"Hanau, Main-Kinzig-Kreis",John-F.-Kennedy-Str. 26,50.1045059,8.9658201
869,895,87,3.0,Etagenwohnung,44.0,63457,"Hanau, Main-Kinzig-Kreis",John-F.-Kennedy-Str. 26,50.1045059,8.9658201
870,895,87,3.0,Etagenwohnung,44.0,63457,"Hanau, Main-Kinzig-Kreis",John-F.-Kennedy-Str. 26,50.1045059,8.9658201
871,895,87,3.0,Etagenwohnung,44.0,63457,"Hanau, Main-Kinzig-Kreis",John-F.-Kennedy-Str. 26,50.1045059,8.9658201
872,980,60,2.0,Etagenwohnung,,64283,"Darmstadt-Mitte, Darmstadt-Nord",,49.8721288,8.6449057
873,980,60,2.0,Etagenwohnung,,64283,"Darmstadt-Mitte, Darmstadt-Nord",,49.8721288,8.6449057
874,980,60,2.0,Etagenwohnung,,64283,"Darmstadt-Mitte, Darmstadt-Nord",,49.8721288,8.6449057
875,980,60,2.0,Etagenwohnung,,64283,"Darmstadt-Mitte, Darmstadt-Nord",,49.8721288,8.6449057
876,995,76,3.0,Etagenwohnung,,65931,"Frankfurt, Zeilsheim",,50.0975305,8.4957722
877,995,76,3.0,Etagenwohnung,,65931,"Frankfurt, Zeilsheim",,50.0975305,8.4957722
878,995,76,3.0,Etagenwohnung,,65931,"Frankfurt, Zeilsheim",,50.0975305,8.4957722
879,995,76,3.0,Etagenwohnung,,65931,"Frankfurt, Zeilsheim",,50.0975305,8.4957722
880,995,76,3.0,Etagenwohnung,,65931,"Frankfurt, Zeilsheim",,50.0975305,8.4957722
881,1530,65,2.0,Hochparterre,,60325,"Frankfurt, Westend-Süd",,50.1152448,8.6622696
882,1530,65,2.0,Hochparterre,,60325,"Frankfurt, Westend-Süd",,50.1152448,8.6622696
883,1530,65,2.0,Hochparterre,,60325,"Frankfurt, Westend-Süd",,50.1152448,8.6622696
884,1530,65,2.0,Hochparterre,,60325,"Frankfurt, Westend-Süd",,50.1152448,8.6622696
885,1530,65,2.0,Hochparterre,,60325,"Frankfurt, Westend-Süd",,50.1152448,8.6622696
886,1153,61,2.0,Etagenwohnung,8.0,60326,"Frankfurt, Gallusviertel",Hattersheimer Straße 35,50.1050641,8.6376219
887,1153,61,2.0,Etagenwohnung,8.0,60326,"Frankfurt, Gallusviertel",Hattersheimer Straße 35,50.1050641,8.6376219
888,1153,61,2.0,Etagenwohnung,8.0,60326,"Frankfurt, Gallusviertel",Hattersheimer Straße 35,50.1050641,8.6376219
889,1153,61,2.0,Etagenwohnung,8.0,60326,"Frankfurt, Gallusviertel",Hattersheimer Straße 35,50.1050641,8.6376219
890,1153,61,2.0,Etagenwohnung,8.0,60326,"Frankfurt, Gallusviertel",Hattersheimer Straße 35,50.1050641,8.6376219
891,1153,61,2.0,Etagenwohnung,8.0,60326,"Frankfurt, Gallusviertel",Hattersheimer Straße 35,50.1050641,8.6376219
892,1350,105,4.0,Dachgeschoss,99.0,65929,"Frankfurt am Main / Höchst, Frankfurt am Main",Brüningstr. 38,50.0968501,8.5406831
893,1350,105,4.0,Dachgeschoss,99.0,65929,"Frankfurt am Main / Höchst, Frankfurt am Main",Brüningstr. 38,50.0968501,8.5406831
894,1350,105,4.0,Dachgeschoss,99.0,65929,"Frankfurt am Main / Höchst, Frankfurt am Main",Brüningstr. 38,50.0968501,8.5406831
895,1506,101,4.0,Etagenwohnung,47.0,64289,"Darmstadt, Kranichstein",Wickopweg 5,49.8972882,8.6875781
896,1506,101,4.0,Etagenwohnung,47.0,64289,"Darmstadt, Kranichstein",Wickopweg 5,49.8972882,8.6875781
897,1506,101,4.0,Etagenwohnung,47.0,64289,"Darmstadt, Kranichstein",Wickopweg 5,49.8972882,8.6875781
898,1506,101,4.0,Etagenwohnung,47.0,64289,"Darmstadt, Kranichstein",Wickopweg 5,49.8972882,8.6875781
899,1506,101,4.0,Etagenwohnung,47.0,64289,"Darmstadt, Kranichstein",Wickopweg 5,49.8972882,8.6875781
900,1775,118,4.0,Etagenwohnung,0.0,64546,"Mörfelden-Walldorf, Groß-Gerau (Kreis)",Aschaffenburger Straße 9a,50.0125665,8.5863587
901,1775,118,4.0,Etagenwohnung,0.0,64546,"Mörfelden-Walldorf, Groß-Gerau (Kreis)",Aschaffenburger Straße 9a,50.0125665,8.5863587
902,1775,118,4.0,Etagenwohnung,0.0,64546,"Mörfelden-Walldorf, Groß-Gerau (Kreis)",Aschaffenburger Straße 9a,50.0125665,8.5863587
903,1775,118,4.0,Etagenwohnung,0.0,64546,"Mörfelden-Walldorf, Groß-Gerau (Kreis)",Aschaffenburger Straße 9a,50.0125665,8.5863587
904,1775,118,4.0,Etagenwohnung,0.0,64546,"Mörfelden-Walldorf, Groß-Gerau (Kreis)",Aschaffenburger Straße 9a,50.0125665,8.5863587
905,1775,118,4.0,Etagenwohnung,0.0,64546,"Mörfelden-Walldorf, Groß-Gerau (Kreis)",Aschaffenburger Straße 9a,50.0125665,8.5863587
906,1850,80,2.0,Maisonette,,60598,"Frankfurt, Sachsenhausen-Süd",,50.0707812,8.6855264
907,1850,80,2.0,Maisonette,,60598,"Frankfurt, Sachsenhausen-Süd",,50.0707812,8.6855264
908,1850,80,2.0,Maisonette,,60598,"Frankfurt, Sachsenhausen-Süd",,50.0707812,8.6855264
909,1850,80,2.0,Maisonette,,60598,"Frankfurt, Sachsenhausen-Süd",,50.0707812,8.6855264
910,1850,80,2.0,Maisonette,,60598,"Frankfurt, Sachsenhausen-Süd",,50.0707812,8.6855264
911,1850,80,2.0,Maisonette,,60598,"Frankfurt, Sachsenhausen-Süd",,50.0707812,8.6855264
912,920,19,1.0,Etagenwohnung,,60487,"Frankfurt, Bockenheim",Leipziger Straße 41-43,50.1226603,8.6455341
913,920,19,1.0,Etagenwohnung,,60487,"Frankfurt, Bockenheim",Leipziger Straße 41-43,50.1226603,8.6455341
914,920,19,1.0,Etagenwohnung,,60487,"Frankfurt, Bockenheim",Leipziger Straße 41-43,50.1226603,8.6455341
915,920,19,1.0,Etagenwohnung,,60487,"Frankfurt, Bockenheim",Leipziger Straße 41-43,50.1226603,8.6455341
916,920,19,1.0,Etagenwohnung,,60487,"Frankfurt, Bockenheim",Leipziger Straße 41-43,50.1226603,8.6455341
917,910,22,1.0,Etagenwohnung,,60487,"Frankfurt, Bockenheim",Leipziger Straße 41-43,50.1226603,8.6455341
918,910,22,1.0,Etagenwohnung,,60487,"Frankfurt, Bockenheim",Leipziger Straße 41-43,50.1226603,8.6455341
919,910,22,1.0,Etagenwohnung,,60487,"Frankfurt, Bockenheim",Leipziger Straße 41-43,50.1226603,8.6455341
920,910,22,1.0,Etagenwohnung,,60487,"Frankfurt, Bockenheim",Leipziger Straße 41-43,50.1226603,8.6455341
921,910,22,1.0,Etagenwohnung,,60487,"Frankfurt, Bockenheim",Leipziger Straße 41-43,50.1226603,8.6455341
922,2880,121,,Penthouse,9.0,60599,"Frankfurt, Sachsenhausen-Süd",,50.0707812,8.6855264
923,2880,121,,Penthouse,9.0,60599,"Frankfurt, Sachsenhausen-Süd",,50.0707812,8.6855264
924,2880,121,,Penthouse,9.0,60599,"Frankfurt, Sachsenhausen-Süd",,50.0707812,8.6855264
925,2880,121,,Penthouse,9.0,60599,"Frankfurt, Sachsenhausen-Süd",,50.0707812,8.6855264
926,2880,121,,Penthouse,9.0,60599,"Frankfurt, Sachsenhausen-Süd",,50.0707812,8.6855264
927,2362,135,3.0,Etagenwohnung,1.0,63322,"Rödermark, Offenbach (Kreis)",Carl-Benz-Straße 6,50.10061,8.76647
928,2362,135,3.0,Etagenwohnung,1.0,63322,"Rödermark, Offenbach (Kreis)",Carl-Benz-Straße 6,50.10061,8.76647
929,2362,135,3.0,Etagenwohnung,1.0,63322,"Rödermark, Offenbach (Kreis)",Carl-Benz-Straße 6,50.10061,8.76647
930,2187,125,3.0,Etagenwohnung,1.0,63322,"Rödermark, Offenbach (Kreis)",Carl-Benz-Straße 6,50.10061,8.76647
931,2187,125,3.0,Etagenwohnung,1.0,63322,"Rödermark, Offenbach (Kreis)",Carl-Benz-Straße 6,50.10061,8.76647
932,1295,65,2.0,Etagenwohnung,4.0,60438,"Frankfurt, Riedberg",Im Kreuzegut 2,50.1776409,8.6366504
933,1295,65,2.0,Etagenwohnung,4.0,60438,"Frankfurt, Riedberg",Im Kreuzegut 2,50.1776409,8.6366504
934,1295,65,2.0,Etagenwohnung,4.0,60438,"Frankfurt, Riedberg",Im Kreuzegut 2,50.1776409,8.6366504
935,1295,65,2.0,Etagenwohnung,4.0,60438,"Frankfurt, Riedberg",Im Kreuzegut 2,50.1776409,8.6366504
936,1295,65,2.0,Etagenwohnung,4.0,60438,"Frankfurt, Riedberg",Im Kreuzegut 2,50.1776409,8.6366504
